Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
295,"Linn County, Oregon",40797.0,27512.0,39932.0,16807.0,4.9348142944688185
296,"Collin County, Texas",96157.0,593306.0,228744.0,55770.0,4.930815668780248
297,"Mendocino County, California",32910.0,19071.0,25746.0,9497.0,4.925822262824815
298,"Anne Arundel County, Maryland",85435.0,299482.0,152881.0,33477.0,4.925817596373762
299,"Randall County, Texas",28792.0,46419.0,53744.0,5071.0,4.925166719418934
300,"Pitkin County, Colorado",4199.0,9244.0,1633.0,2850.0,4.921714710182799
301,"Worcester County, Massachusetts",212688.0,280324.0,242851.0,88909.0,4.91809382344135
302,"Jefferson Parish, Louisiana",60308.0,224873.0,128087.0,21582.0,4.913987945026415
303,"Ocean County, New Jersey",88022.0,316963.0,143956.0,47474.0,4.910400432055215
304,"Reagan County, Texas",624.0,1236.0,1906.0,0.0,4.898167817312794
305,"Shasta County, California",56217.0,43109.0,69159.0,10727.0,4.890539372950824
306,"Winnebago County, Wisconsin",45540.0,58991.0,52504.0,13376.0,4.889797545191826
307,"Clinton County, Iowa",14963.0,12470.0,13254.0,6222.0,4.882233349901432
308,"Lee County, Florida",147411.0,298846.0,273086.0,18125.0,4.877632549551481
309,"Tarrant County, Texas",238682.0,1160134.0,566821.0,84133.0,4.873048888925408
310,"Canyon County, Idaho",35689.0,115395.0,47955.0,18594.0,4.870416202844625
311,"Rutland County, Vermont",19435.0,14137.0,20280.0,5040.0,4.862544103926191
312,"Rockland County, New York",24361.0,209928.0,71957.0,18176.0,4.86008931187417
313,"St. Louis County, Minnesota",60024.0,50341.0,69753.0,19641.0,4.85807911691483
314,"Washington County, Vermont",15937.0,20532.0,15853.0,6028.0,4.851722365038562
315,"Berkshire County, Massachusetts",35346.0,37620.0,47049.0,6410.0,4.850527772863046
316,"Buncombe County, North Carolina",83985.0,83412.0,58152.0,31337.0,4.844922097330089
317,"Adams County, Washington",7907.0,3174.0,7134.0,1379.0,4.844479781673228
318,"Hinds County, Mississippi",56032.0,90411.0,80605.0,11749.0,4.843935820405044
319,"Norton city, Virginia",0.0,3132.0,838.0,0.0,4.8393079676521245
320,"New London County, Connecticut",74966.0,89788.0,87493.0,15143.0,4.838262561486178
321,"Madera County, California",52001.0,32899.0,58234.0,12299.0,4.815330822859199
322,"Denton County, Texas",109298.0,471449.0,213158.0,39917.0,4.799636019753805
323,"Prowers County, Colorado",3896.0,3170.0,2349.0,2607.0,4.79781365741754
324,"Washington County, Rhode Island",31500.0,54222.0,30200.0,10138.0,4.794004108319346
